stock_code,stock_name,股票代码,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
sz000581,威孚高科,000581,1.31,8217398122.23,-1.4960594371,-9.5906,1277399421.53,-3.38,-20.2749,6.52,1.071909265086,17.7639200969,汽车零部件,2024-10-25
sz000582,北部湾港,000582,0.447,4902091246.8,0.1309014198,3.858,915943906.8,8.06,20.0045,5.78,0.672220656963,31.0909474389,航运港口,2024-10-25
sz000584,*ST工智,000584,0.0248,1377783488.04,-5.9501066341,-4.1991,18836393.36,189.98,316.0412,3.41,-0.025215991719,13.667201737,专用设备,2024-10-28
sz000586,汇源通信,000586,-0.0135,276864155.7,-20.1747108915,12.9567,-2611560.24,-113.4762404817,184.4187,-0.79,-0.019029343672,30.8672873034,通信设备,2024-10-29
sz000589,贵州轮胎,000589,0.41,7842853831.55,11.4498518073,-2.4275,560493100.73,-10.76,-38.9831,6.98,0.28013274998,18.5835956098,橡胶制品,2024-10-30
sz000590,启迪药业,000590,-0.1188,216231190.77,-21.264493984,0.0259,-28454466.79,-542.52,66.514,-4.01,0.058074026267,46.2087169035,中药,2024-10-30
sz000591,太阳能,000591,0.33,4773160180.42,-25.9293432674,-16.5167,1290837382.56,-10.95,2.7791,5.52,0.338820554632,48.4438178665,电力行业,2024-10-30
sz000592,平潭发展,000592,0.0117,1184319582.67,33.0444965163,-20.7569,22566587.62,11.49,-96.5483,1.1,-0.008580534013,9.9926754857,农牧饲渔,2024-10-31
sz000593,德龙汇能,000593,0.119,1279354290.3,10.3830753101,1.1281,42335688.0,-24.77,-32.8851,4.93,0.357996611721,12.9718928,燃气,2024-10-26
sz000595,宝塔实业,000595,-0.05,190505030.88,4.0905326309,12.7941,-59424699.18,-18.74,-85.8769,-13.06,-0.025231636425,2.4974780288,通用设备,2024-10-31
sz000596,古井贡酒,000596,8.98,19068608990.68,19.5323943409,-4.6466,4746493826.19,24.49,-22.1143,20.54,10.110102266099,79.7082358502,酿酒行业,2024-10-31
sz000597,东北制药,000597,0.1455,6133512515.79,-4.2227248575,-11.8146,207968558.91,-5.37,-48.4157,4.14,0.299884382309,34.5329962311,化学制药,2024-10-24
sz000598,兴蓉环境,000598,0.5461,6212609988.95,9.1715910862,1.9654,1626084682.93,9.14,48.1402,9.43,0.719255072476,44.7574133798,公用事业,2024-10-25
sz000599,青岛双星,000599,-0.22,3321827833.28,-4.3122462431,-4.9739,-181057604.61,1.97,-249.2347,-3.5,0.135709222554,9.629881214,橡胶制品,2024-10-31
sz000600,建投能源,000600,0.242,15771481487.56,18.8579661392,22.5965,436321566.56,92.52,25.7269,4.33,0.753079873328,15.2733256191,电力行业,2024-10-26
sz000601,韶能股份,000601,0.1822,3363302748.7,-0.9562174621,-3.8188,196823883.28,201.34,-78.7862,4.49,1.119372654386,20.5712675999,电力行业,2024-10-31
sz000603,盛达资源,000603,0.2904,1396930504.38,-7.0848601587,-7.4885,199198185.44,48.73,27.8617,6.24,0.60332836133,43.4731015255,有色金属,2024-10-31
sz000605,渤海股份,000605,0.0343,1202847148.3,1.0588298841,-13.4686,12092223.92,20.52,-188.3882,0.57,0.07402948971,25.0948119931,公用事业,2024-10-31
sz000607,华媒控股,000607,0.01,1066556496.79,-16.916820794,-2.3818,11174902.98,-75.06,-133.0777,0.68,-0.137639007582,20.0613945585,文化传媒,2024-10-31
sz000608,阳光股份,000608,-0.027,267098433.88,-32.5357467335,283.1839,-20104123.15,37.76,-864.9604,-0.82,0.108782693307,54.1293305617,房地产服务,2024-10-31
sz000609,*ST中迪,000609,-0.36,284425694.17,5540.2608203725,-98.7081,-106517843.6,-47.89,22.9682,-31.61,0.10342507317,0.945143556,房地产开发,2024-10-29
sz000610,西安旅游,000610,-0.3668,435197355.43,-18.3519564399,50.7582,-86840133.09,-34.56,30.9235,-19.14,0.074171799352,5.5230098989,旅游酒店,2024-10-19
sz000612,焦作万方,000612,0.443,4788611415.83,2.7116703979,-9.2919,527982469.42,49.41,-22.9529,8.78,0.717048878856,12.5818290477,有色金属,2024-10-30
sz000615,ST美谷,000615,-0.1084,794330790.93,-23.7800346306,-3.6425,-82712262.55,-72.59,47.0829,-48.39,0.116806960068,26.9112723189,美容护理,2024-10-30
sz000617,中油资本,000617,0.34,29215360929.33,3.55,-0.2197,4341930362.87,-17.55,-1.4981,4.29,7.152388170629,23.9716595818,多元金融,2024-10-30
sz000619,海螺新材,000619,-0.0611,4087624638.17,-4.3948948613,-11.1175,-26412465.06,-907.46,-522.7037,-1.08,-0.015628611397,8.2904869167,装修建材,2024-10-26
sz000620,新华联,000620,0.0142,2264078669.87,-15.3004398312,-10.5075,83504155.29,104.75,25.7785,1.54,-0.049885761771,23.464419535,房地产开发,2024-10-31
sz000622,*ST恒立,000622,-0.0381,70057671.47,18.3057169156,778.023,-16214927.32,-196.33,31.7909,-9.28,-0.046925669221,1.1409246742,汽车零部件,2024-10-30
sz000623,吉林敖东,000623,1.0614,1909509716.25,-18.8763095655,-9.5624,1244115685.35,-2.37,79.4471,4.41,-0.039189995814,39.1235977488,化学制药,2024-10-31
sz000625,长安汽车,000625,0.36,110959596291.71,2.5444695591,-13.7596,3579846932.75,-63.78,-55.3019,4.95,0.443011000859,14.3838873256,汽车整车,2024-10-29
sz000626,远大控股,000626,-0.1495,66602868581.8,2.1608264579,-9.3182,-76073820.0,-131.42,-0.6396,-2.93,1.119625387047,0.6577922951,贸易行业,2024-10-31
sz000627,天茂集团,000627,-0.0674,33596118589.59,-18.4322867574,-60.7793,-333104885.06,-56.39,111.6008,-1.57,-3.698449782889,,保险,2024-10-31
sz000628,高新发展,000628,0.342,4656639121.45,3.3457452134,-12.2465,120447989.16,-52.55,155.4876,5.61,-4.31105479556,9.8498289053,工程建设,2024-10-28
sz000629,钒钛股份,000629,0.0197,10473638780.51,-6.1193142067,-7.1468,183231688.14,-78.92,-33.5943,1.5,0.071332611969,6.8885763987,钢铁行业,2024-10-18
sz000630,铜陵有色,000630,0.215,106307900321.94,3.6193286839,-10.2889,2729926180.49,5.97,-49.4221,8.34,0.287162239832,7.5740713717,有色金属,2024-10-29
sz000631,顺发恒业,000631,0.02,236920000.93,-86.7413522557,-27.0062,49813246.59,-81.1,-12.638,0.86,0.003375289708,31.4686079087,房地产开发,2024-10-30
sz000632,三木集团,000632,-0.1958,9432655566.18,-8.678815007,-15.2147,-91160777.52,-878.44,-4663.1438,-6.07,-0.375195066021,3.930929567,综合行业,2024-10-30
sz000633,合金投资,000633,0.0084,148639196.74,-17.1337241183,8.5215,3227695.49,-35.19,-97.1398,1.79,0.001083474591,13.0064344561,有色金属,2024-10-25
sz000635,英 力 特,000635,-0.85,1375988786.01,11.3645120147,-25.4488,-257915905.72,45.89,-150.1303,-17.52,-1.364835184148,-9.9872436649,化学原料,2024-10-31
sz000636,风华高科,000636,0.23,3572376490.83,10.2522608686,-11.3558,265495862.4,138.17,-56.6356,2.21,0.295515607384,19.6792409539,电子元件,2024-10-30
sz000637,茂化实华,000637,-0.2203,2852495462.23,-29.4846911758,29.0106,-114508466.25,-127.62,59.2614,-16.89,0.289099148527,4.9749905453,石油行业,2024-10-31
sz000638,万方发展,000638,0.0427,109420815.31,7.5093211358,195.4336,13294782.16,211.74,170.277,7.65,-0.141487567522,10.1944548927,农牧饲渔,2024-10-31
sz000639,西王食品,000639,0.058,3813846352.46,-7.9165912052,6.4899,62588438.35,894.16,314.9468,1.86,0.183719898814,23.7144938187,食品饮料,2024-10-31
sz000650,仁和药业,000650,0.2969,3150637679.36,-17.4943217481,-30.2113,415677635.65,-23.08,-50.8992,6.79,0.213126504051,37.647329679,中药,2024-10-29
sz000651,格力电器,000651,3.98,147416090216.09,-5.3885263379,-26.0028,21960897001.18,9.3,-17.294,17.8,2.257418543195,30.2138586511,家电行业,2024-10-31
sz000652,泰达股份,000652,0.0931,14365728792.72,9.9322234762,-24.7917,137436797.8,1.0,-57.943,2.41,0.005092271688,3.5462816903,综合行业,2024-10-29
sz000655,金岭矿业,000655,0.252,1104036326.17,2.3455330154,-2.4912,149884326.43,-15.21,21.0464,4.52,0.151640076331,17.4070054132,钢铁行业,2024-10-26
sz000656,*ST金科,000656,-1.01,21567436820.72,-49.9146534689,-35.4069,-5332472753.91,-126.73,41.9863,,-0.123933625868,12.965053032,房地产开发,2024-10-31
sz000657,中钨高新,000657,0.1475,10228655732.03,7.1284078444,-10.8924,206156886.04,-34.66,-28.7761,3.48,-0.271728475182,14.8590111563,小金属,2024-10-26
sz000659,珠海中富,000659,-0.0225,831052831.12,-22.7398039138,-1.368,-28944267.86,-184.67,-2586.0992,-9.27,0.035480913586,17.5404214391,包装材料,2024-10-31
sz000661,长春高新,000661,6.93,10387939088.74,-2.7501977456,8.3131,2788885490.15,-22.8,24.1828,12.43,7.695509316715,85.5995014088,生物制品,2024-10-26
sz000663,永安林业,000663,-0.12,221175412.49,-47.5667104095,7.8023,-39117556.58,-128.72,-60.5065,-3.61,0.005387481474,7.8294228346,装修建材,2024-10-31
sz000665,湖北广电,000665,-0.31,1309955968.18,-10.8801028252,-18.9164,-349669724.69,2.0,-33.2465,-6.92,-0.130683588291,3.3233326041,文化传媒,2024-10-29
sz000668,荣丰控股,000668,-0.23,38738035.51,-4.344702237,96.1211,-34330080.52,-4.67,-40.3397,-3.17,-0.487956066215,-1.680871891,房地产开发,2024-10-26
sz000669,ST金鸿,000669,-0.1399,951852877.71,7.8899432532,-11.4607,-95179246.85,-483.06,97.396,-44.86,0.218519026687,14.9403484047,燃气,2024-10-31
sz000670,盈方微,000670,-0.0447,2927026071.41,24.1585965553,23.821,-36520562.23,-3.91,26.1839,-130.94,0.121552528346,5.0577609703,半导体,2024-10-26
sz000672,上峰水泥,000672,0.42,3815489988.55,-21.7706441491,-4.0518,404407085.06,-42.27,49.5329,4.53,0.761112161967,26.7108064615,水泥建材,2024-10-30
sz000676,智度股份,000676,0.1234,2372061272.01,12.6878233963,24.2262,155254650.21,-4.83,15.7968,3.97,-0.040369437647,16.1052121509,互联网服务,2024-10-29
sz000677,恒天海龙,000677,0.0454,821526680.13,6.4850307505,1.3646,39254651.25,-1.45,-16.8048,8.16,0.134728011588,20.3094999828,化纤行业,2024-10-25
sz000678,襄阳轴承,000678,-0.042,1095029870.21,-8.3020647206,16.562,-19454278.41,56.34,-815.1738,-2.35,0.529129724209,9.8377426608,汽车零部件,2024-10-31
sz000679,大连友谊,000679,-0.12,124593941.78,0.3435932579,34.6559,-41342332.17,-200.89,-8.4658,-13.27,-0.138024926487,23.6824496508,商业百货,2024-10-31
sz000680,山推股份,000680,0.4492,9836344457.69,30.6382827099,-3.2159,674178303.33,34.16,21.2119,11.56,0.319578855445,16.7016329268,工程机械,2024-10-31
sz000681,视觉中国,000681,0.117,608026727.53,5.8720417625,-6.673,81693083.38,-33.33,-11.8286,2.35,0.090598206149,46.2250390672,文化传媒,2024-10-26
sz000682,东方电子,000682,0.3141,4630797259.92,12.9571247442,17.5742,421187396.33,22.26,11.3235,8.85,0.085922981217,32.7813803089,电网设备,2024-10-23
sz000683,远兴能源,000683,0.49,10372288708.04,29.0419546913,-12.8352,1804579955.32,19.84,-6.941,12.87,0.801160180738,42.6308665414,化学原料,2024-10-29
sz000685,中山公用,000685,0.7,3286401855.09,7.1216472096,-2.7556,1021832903.98,23.34,26.9941,6.07,-0.279855602996,21.7454249538,公用事业,2024-10-31
sz000686,东北证券,000686,0.2,4542594841.82,-6.43,35.6246,473620226.66,-17.78,207.4865,2.54,3.472730219894,,证券,2024-10-29
sz000688,国城矿业,000688,0.0475,1379057218.54,68.4192586786,26.1156,52020046.71,1998.73,-77.2358,1.72,0.177055863874,33.2590047109,有色金属,2024-10-29
sz000690,宝新能源,000690,0.27,6105715132.78,-20.705808263,50.7756,592233326.91,-8.19,44.1604,4.91,0.713348395626,15.2139758063,电力行业,2024-10-29
sz000691,亚太实业,000691,-0.065,348445947.37,26.5421356175,-25.469,-21023115.97,75.33,-29.713,-71.0,0.004175317505,8.662645259,化学制品,2024-10-30
sz000692,惠天热电,000692,-0.8534,1228509833.16,11.8862025609,23.3019,-454706084.04,13.63,-20.2142,,-1.265261301264,-23.2133033186,公用事业,2024-10-28
sz000695,滨海能源,000695,0.0081,366327107.91,145.7005497121,-7.6385,1806147.54,117.49,-89.8073,0.98,0.126314712269,12.1406188376,造纸印刷,2024-10-31
sz000697,炼石航空,000697,-0.2382,1286385644.09,23.3343654541,-6.4309,-208002156.18,22.46,-28.202,,0.105087745016,8.7748981092,航天航空,2024-10-30
sz000698,沈阳化工,000698,-0.228,3605609576.19,-2.1642947466,3.7576,-187012806.79,39.41,136.4787,-12.84,0.12376008768,7.6447316956,石油行业,2024-10-26
sz000700,模塑科技,000700,0.587,5248955388.41,-14.211173567,-2.3002,539121441.4,30.52,-15.3918,15.0,0.997171715604,18.4229769324,汽车零部件,2024-10-31
sz000701,厦门信达,000701,-0.3381,34228938009.25,-38.7304432811,-25.8161,-139810556.43,-46.95,-24.6099,-67.74,-0.295881299523,2.2125989551,商业百货,2024-10-26
sz000702,正虹科技,000702,-0.0642,784720264.1,-15.876379616,19.3311,-22240880.35,58.0,-315.334,-5.32,-0.202921109822,5.1351698476,农牧饲渔,2024-10-30
sz000703,恒逸石化,000703,0.07,94814944848.74,-6.6129773853,-9.2352,230910373.54,11.93,-1299.626,0.92,0.132173181478,4.0451951982,化纤行业,2024-10-30
sz000705,浙江震元,000705,0.1304,2851624421.3,-8.6139481663,-2.342,43568941.78,-37.66,-99.8148,2.2,0.470465261077,19.1518048745,医药商业,2024-10-31
sz000707,双环科技,000707,0.7084,2217979065.57,-22.2446496784,-32.126,328800784.76,-27.8,-85.0352,14.66,0.570197665339,21.8713633172,化学原料,2024-10-31
sz000708,中信特钢,000708,0.76,83503839526.13,-3.3674235705,-7.2709,3836118926.59,-12.3,-18.6574,9.85,0.799321550364,12.3704890771,钢铁行业,2024-10-26
sz000709,河钢股份,000709,0.0363,89346199055.34,-6.5928096844,5.0038,568692711.23,-29.34,-38.8008,0.73,0.761236315839,8.5263239828,钢铁行业,2024-10-31
sz000710,贝瑞基因,000710,0.0294,822664528.62,-4.9608393454,-0.5184,10385508.92,107.7,9.2383,0.56,0.064784598978,50.6087425428,医疗器械,2024-10-29
sz000711,*ST京蓝,000711,-0.0229,80696056.99,-30.4457538167,692.8434,-65434624.73,91.41,67.7721,-9.37,-0.098689332729,21.988130823,环保行业,2024-10-29
sz000712,锦龙股份,000712,-0.107,490646725.67,213.09,-60.4835,-95959999.3,63.38,-189.8364,-3.96,2.073248031138,,证券,2024-10-31
sz000713,丰乐种业,000713,-0.1157,1720484635.61,-10.3193619577,-47.6489,-71051334.79,-181.02,-465.7014,-3.72,-0.184660773488,10.295928105,农牧饲渔,2024-10-29
sz000715,中兴商业,000715,0.13,566352460.98,-7.8536944609,-14.5104,55258800.79,-30.89,-31.3094,3.0,0.235637046149,56.1254360721,商业百货,2024-10-19
sz000716,黑芝麻,000716,0.056,1588115908.17,-17.3654975036,19.7216,41752427.32,-5.26,295.5547,1.63,0.183676324483,23.044976199,食品饮料,2024-10-30
sz000717,中南股份,000717,-0.351,23067272023.79,-22.4005692942,-17.557,-850786327.51,-711.19,-187.1406,-9.79,0.211100501571,-1.3477910814,钢铁行业,2024-10-31
sz000718,苏宁环球,000718,0.1167,1738023035.4,18.6306107414,-49.7584,354000615.23,-7.52,-36.7232,3.7,0.034285804487,59.6933671481,房地产开发,2024-10-31
sz000719,中原传媒,000719,0.5,6698904972.56,1.0221966332,-17.6129,508198290.08,-25.87,-51.7903,4.64,0.444286194587,36.7679030528,文化传媒,2024-10-30
sz000720,新能泰山,000720,-0.0343,788030823.36,-35.1955103043,11.6555,-43052660.02,14.13,64.51,-1.74,-0.163441125707,7.4250757173,电网设备,2024-10-31
sz000721,西安饮食,000721,-0.1544,512027839.18,-12.5625079107,-1.7361,-88630978.66,-35.66,2.446,-23.49,0.105043984371,2.371747456,旅游酒店,2024-10-19
sz000722,湖南发展,000722,0.13,259460411.34,5.6969977303,-18.1261,61412937.09,36.24,-29.2911,1.96,0.311968456743,55.3144765665,电力行业,2024-10-26
sz000723,美锦能源,000723,-0.15,14370087251.82,-3.1542389477,20.2265,-654832066.5,-261.26,108.7274,-4.48,0.215177287337,4.5686778749,煤炭行业,2024-10-30
sz000725,京东方Ａ,000725,0.09,143731526962.0,13.608223315,5.993,3309765650.0,223.8,-21.1134,2.53,0.899582172585,16.4894102087,光学光电子,2024-10-31
sz000726,鲁 泰Ａ,000726,0.35,4401071788.51,1.328278397,8.4781,287853364.4,-14.1,16.7543,3.1,0.931214211967,24.4044516298,纺织服装,2024-10-31
sz000727,冠捷科技,000727,0.0177,41064911842.59,3.8690907685,1.9026,79972260.14,8.08,-44.6374,2.77,-0.339494070343,12.0126019042,光学光电子,2024-10-30
sz000728,国元证券,000728,0.36,5054850926.42,2.46,17.2616,1569930551.73,10.07,6.028,4.48,2.020671716044,,证券,2024-10-26
sz000729,燕京啤酒,000729,0.457,12846139630.27,3.466890872,7.6587,1288087871.55,34.73,-19.1808,8.98,1.167617470077,45.0930637471,酿酒行业,2024-10-26
sz000731,四川美丰,000731,0.3322,2868472643.82,-10.4519938074,-20.5324,189380792.48,-41.94,-74.6144,4.48,0.795453990175,17.9291402178,化肥行业,2024-10-29
sz000733,振华科技,000733,1.1635,3739583312.29,-37.9730236054,-7.4869,644538581.18,-68.69,-29.477,4.47,2.408645611273,49.5939001767,电子元件,2024-10-26
sz000735,罗 牛 山,000735,0.2973,2868879245.57,1.1484992893,-33.7464,342314025.86,303.83,-58.9008,8.2,0.097241442315,17.8572686376,农牧饲渔,2024-10-26
sz000736,中交地产,000736,-2.14,11652651899.41,0.8858130374,-51.5972,-1533528202.86,-48.64,27.8947,-151.06,1.310165939172,5.8002202449,房地产开发,2024-10-31
sz000737,北方铜业,000737,0.3083,18175613798.91,160.4952798648,-16.7386,546527356.6,5.18,-61.4805,10.74,0.685877122681,7.4027869979,有色金属,2024-10-31
sz000738,航发控制,000738,0.4782,4209699408.91,2.6690572119,0.9898,628885156.96,5.48,-23.9844,5.22,-0.063418979342,29.7105106142,航天航空,2024-10-29
sz000739,普洛药业,000739,0.7466,9290220207.76,9.2956085674,-11.4268,869652417.71,2.15,-35.7669,13.52,0.996908929885,24.2300337585,化学制药,2024-10-18
sz000750,国海证券,000750,0.03,2919834821.82,-3.5563347148,-11.3267,184185774.12,-53.04,-15.3116,0.84,0.054610444876,,证券,2024-10-31
sz000751,锌业股份,000751,0.0026,11485315866.77,-14.4722908606,9.789,4248735.65,-91.25,-190.4023,0.12,-0.127693713983,3.0142487552,有色金属,2024-10-26
sz000752,ST西发,000752,0.091,299459605.0,21.7905979492,2.8407,23991867.47,144.96,49.7206,19.41,0.285750446381,38.5553147711,酿酒行业,2024-10-26
sz000753,漳州发展,000753,0.0497,2086749826.41,-7.2868350182,11.062,49276512.04,4.07,-28.3196,1.81,-0.394294160851,15.3412937822,汽车服务,2024-10-26
sz000755,山西高速,000755,0.2603,1185082730.79,-7.1746210613,-1.1081,381936903.94,-1.48,-5.0657,7.47,0.653310834398,58.8721988789,铁路公路,2024-10-25
sz000756,新华制药,000756,0.5,6734166240.75,3.6418644355,-11.3429,344079950.67,-12.22,-36.308,7.21,0.372564207023,23.4958985042,化学制药,2024-10-30
