stock_code,stock_name,股票代码,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期,市盈率-动态,市净率,总市值,流通市值,流通股本(万股)
bj835185,贝特瑞,835185.0,0.16,3391585021.58,-3.877154112,-14.5165,176477806.85,-19.2,-31.8289,1.43,-0.56027881252,22.7804665212,电池,2025-04-29,38.87,3.06,37202175417.0,36602708901.0,1109172992.0
bj835207,众诚科技,835207.0,-0.07,65408861.26,-43.1176818792,-21.3288,-6527043.36,-877.09,-2.4323,-2.22,-0.206373196766,17.7505603772,软件开发,2025-04-29,-73.72,7.85,2213601950.0,1352110377.0,56314468.0
bj835237,力佳科技,835237.0,0.14,83214610.54,2.296319673,-14.7322,9195332.61,-33.49,-60.9559,1.81,0.268580394848,29.1346580999,电池,2025-04-28,57.24,4.65,2333469528.0,2283367491.0,84537856.0
bj835305,云创数据,835305.0,-0.06,8833426.32,-79.4764737327,108.5794,-7590124.74,-787.59,94.7247,-1.21,-0.036659000178,12.7482340284,软件开发,2025-04-29,-36.89,2.58,1576599649.0,965911421.0,81100875.0
bj835368,连城数控,835368.0,0.34,558672355.19,-49.0568098573,-67.1532,79571122.43,-63.98,318.6472,1.88,0.919376306604,35.0879416708,专用设备,2025-04-25,34.99,1.74,7355671185.0,6998170633.0,223369634.0
bj835438,戈碧迦,835438.0,0.06,124222278.5,-33.3698849613,4.5327,8782411.99,-73.21,-24.1632,0.93,0.089495983717,28.0222498656,玻璃玻纤,2025-04-25,257.28,6.52,6375290400.0,6144489724.0,139394050.0
bj835508,殷图网联,835508.0,-0.06,8905064.36,-0.4147498313,-77.3844,-2752518.46,-96.01,-122.7181,-1.37,0.156758274,31.7922349076,软件开发,2025-04-28,-333.62,8.31,1583400000.0,824555550.0,31245000.0
bj835579,机科股份,835579.0,0.03,76497832.44,-6.4315718175,-60.2696,4478610.22,-43.47,23.2788,0.85,-0.285757792632,18.6561907113,通用设备,2025-04-28,-270.94,6.36,3257716800.0,1121492407.0,44574420.0
bj835640,富士达,835640.0,0.0659,189788487.97,-1.0408891899,-7.0266,12370621.18,-6.68,-18.2622,1.41,-0.504585835251,36.4337133456,通信设备,2025-04-28,72.59,6.02,5397180000.0,5192314256.0,180602235.0
bj835670,数字人,835670.0,-0.03,11759217.16,180.2477250717,-68.961,-2675522.31,-431.11,-183.3398,-1.11,-0.106906734449,76.633334153,软件开发,2025-04-29,-212.14,6.96,1653259968.0,1037715915.0,66648421.0
bj835857,百甲科技,835857.0,-0.01,181099676.13,17.5640798271,-38.9888,-1310929.65,-124.55,89.9532,-0.19,-0.383437372818,13.6203866606,钢铁行业,2025-04-29,92.97,1.84,1315971536.0,837699304.0,115385579.0
bj835892,中科美菱,835892.0,0.0523,75506685.42,8.6620007305,-7.43,5061062.76,10.43,-19.623,0.82,-0.050363587412,36.4196523355,专用设备,2025-04-18,92.26,3.31,2038120779.0,587814589.0,27898177.0
bj835985,海泰新能,835985.0,-0.08,439560711.45,-9.4624278867,-66.7563,-25564749.74,-241.58,-234.7547,-1.81,-0.161668352235,15.2801028846,光伏设备,2025-04-28,-11.46,2.2,2859560088.0,2026497017.0,219317859.0
bj836077,吉林碳谷,836077.0,0.0401,479981092.27,19.7731412159,4.3629,23497499.84,17.33,76.1479,0.96,-0.368586415343,14.9208702662,化纤行业,2025-04-25,54.4,3.32,8374465892.0,4516634642.0,316956816.0
bj836149,旭杰科技,836149.0,0.12,84067802.15,-53.4423672126,-33.0385,8890795.02,-14.08,126.0967,5.61,0.002892650729,14.8488878034,工程建设,2025-04-29,-435.08,6.88,1071972924.0,884882142.0,61923173.0
bj836208,青矩技术,836208.0,0.14,137508600.6,-3.3583669238,-67.8015,14584863.87,-20.95,-82.6707,1.47,-0.830247120802,36.5103295146,专业服务,2025-04-25,26.95,3.71,3540468499.0,2318384478.0,87618461.0
bj836221,易实精密,836221.0,0.16,79932617.11,1.3308447663,-7.7089,15039232.76,3.22,85.8694,3.7,0.159084461531,32.6798963232,汽车零部件,2025-04-28,33.94,5.68,2236090800.0,1190209777.0,61764908.0
bj836239,长虹能源,836239.0,0.45,962941519.97,19.9160274764,-3.9214,57885586.54,38.53,6.4433,6.19,1.403780580522,15.6835084383,电池,2025-04-28,30.58,7.12,6798650777.0,6700091997.0,179434708.0
bj836247,华密新材,836247.0,0.08,95931221.36,6.4687746659,-19.9298,9437934.19,-11.19,33.3376,2.06,0.048145629734,28.7104817071,橡胶制品,2025-04-25,140.98,10.44,4727900422.0,3428197242.0,114235163.0
bj836260,中寰股份,836260.0,0.12,41175621.06,27.0221743058,-64.4388,12790203.68,90.33,6.4222,2.95,0.071894831579,35.4474551549,仪器仪表,2025-04-25,41.88,3.14,1328546500.0,1269665896.0,98960709.0
bj836263,中航泰达,836263.0,0.11,79055552.68,-6.0462875075,17.1237,15543353.37,6554.01,50.6861,2.74,0.526634678179,27.4206692068,环保行业,2025-04-23,94.95,3.57,2035310131.0,1478375750.0,102593737.0
bj836270,天铭科技,836270.0,0.09,41955560.35,-11.8288826297,-41.2282,9364692.55,-27.92,-33.9945,2.18,0.098855429475,41.9709421662,汽车零部件,2025-04-29,45.23,5.11,2020134960.0,1567167101.0,81158317.0
bj836395,朗鸿科技,836395.0,0.12,47438663.69,68.7758623897,7.8835,14882621.32,69.93,-0.5138,6.89,-0.077384680763,61.9484965303,电子元件,2025-04-28,32.84,9.63,2110260286.0,1434696872.0,103738024.0
bj836414,欧普泰,836414.0,-0.0249,16370492.08,-35.6837856276,39.8107,-1983307.57,-181.77,87.18,-0.69,0.135822103055,36.468754029,专用设备,2025-04-25,-402.04,4.05,1167513223.0,809238239.0,55275836.0
bj836419,万德股份,836419.0,0.06,104551042.3,-30.4028238942,-15.1651,5368328.47,-47.89,3.7971,1.05,-0.019134127586,22.3834350621,化学制品,2025-04-25,119.8,2.44,1234439578.0,871211916.0,62994354.0
bj836422,润普食品,836422.0,0.02,119347851.29,-12.0338020804,-20.3487,1965198.35,-53.14,-74.3891,0.46,0.006724664853,8.7593274676,食品饮料,2025-04-28,98.89,3.05,1272381370.0,952282570.0,66222710.0
bj836433,大唐药业,836433.0,0.01,45426052.56,19.2168330135,-8.0194,1288881.3,4.56,707.1204,0.27,0.042577814013,63.4335912898,中药,2025-04-25,-39.03,3.88,1709543469.0,1131294219.0,169355422.0
bj836504,博迅生物,836504.0,0.03,23152939.5,-1.571023293,-38.9881,1239648.33,6.62,-83.7626,0.49,-0.286027096607,45.3942083682,仪器仪表,2025-04-28,165.22,6.16,1201626863.0,474119304.0,17097703.0
bj836547,无锡晶海,836547.0,0.25,104177997.52,13.0425512822,21.0062,19132669.99,30.39,308.1534,2.85,0.257024139121,32.2429224401,化学制药,2025-04-29,27.29,2.97,2036202480.0,988599264.0,37718400.0
bj836675,秉扬科技,836675.0,0.12,133571655.29,-7.6406027228,-3.4567,20313392.27,-9.5,3798.1933,3.3,0.120421501272,24.8651171971,非金属材料,2025-04-28,27.19,3.12,1904133840.0,873937642.0,79017870.0
bj836699,海达尔,836699.0,0.42,94450066.26,4.5602156725,-24.8616,19222036.83,19.58,-29.6247,6.06,0.419885617848,29.1196823561,通用设备,2025-04-25,41.96,8.14,2774018240.0,1269218240.0,20875300.0
bj836717,瑞星股份,836717.0,0.01,26386972.17,-18.0265516389,-39.9351,978017.72,-21.86,-66.646,0.17,0.032815768225,32.8080078844,专用设备,2025-04-28,217.32,2.46,1384187600.0,534459600.0,44280000.0
bj836720,吉冈精密,836720.0,0.0847,155180188.85,48.446834672,-13.8675,15653350.48,49.27,24.5279,3.18,0.108230949472,20.4826582797,通用设备,2025-04-28,63.36,8.35,4093141049.0,1100313447.0,71588383.0
bj836807,奔朗新材,836807.0,0.03,116919385.19,2.4052730344,-22.6389,5820953.12,-37.32,422.7887,0.62,-0.12097674912,28.7573097185,非金属材料,2025-04-25,80.54,3.52,3290209200.0,2236516574.0,123632757.0
bj836826,盖世食品,836826.0,0.06,129982390.34,22.3199150106,-11.9514,8892770.01,17.85,-9.7577,2.56,-0.076095787482,17.4063511148,食品饮料,2025-04-25,43.92,4.95,1787361154.0,765522825.0,60182612.0
bj836871,派特尔,836871.0,0.05,39563680.65,18.3912135733,-7.2508,3496545.8,-38.47,-14.1923,1.33,0.079288629522,27.2384541907,塑料制品,2025-04-28,95.24,5.81,1495746155.0,778983726.0,44260439.0
bj836892,广咨国际,836892.0,0.04,86870075.06,5.0487027785,-57.3848,6652973.59,17.61,-85.314,1.55,-0.1314972403,31.7711682428,工程咨询服务,2025-04-28,31.3,7.65,2889158947.0,2479890199.0,146219941.0
bj836942,恒立钻具,836942.0,0.2057,39411931.94,-9.0193310721,-25.0146,12613728.28,160.0,64.8819,2.56,0.255315870798,39.3277288553,专用设备,2025-04-28,81.07,4.77,2350667743.0,1570369329.0,40969719.0
bj836957,汉维科技,836957.0,0.01,139724492.91,17.7697950799,-15.7239,832604.73,-87.86,-70.7332,0.21,-0.043125758064,9.1854609186,化学原料,2025-04-28,-994.21,4.1,1589132757.0,632457111.0,42704734.0
bj836961,西磁科技,836961.0,0.02,25047239.94,-10.7438389991,-15.0657,1068024.18,-87.9,-55.0095,0.38,0.057174270377,24.9133449232,专用设备,2025-04-25,586.3,9.03,2496763300.0,1322251138.0,37489400.0
bj837006,晟楠科技,837006.0,0.01,24794088.12,28.709467728,933.5838,615737.03,210.71,102.7464,0.19,-0.107312291886,50.7805826093,航天航空,2025-04-29,119.57,7.8,2510887032.0,953657072.0,34291876.0
bj837023,芭薇股份,837023.0,0.1,162007895.97,40.1473806313,-27.5737,8623070.88,8.81,-47.2211,2.13,-0.90162312366,24.5544737383,化学制品,2025-04-25,58.19,5.02,1972027200.0,1125029601.0,63632896.0
bj837046,亿能电力,837046.0,0.06,38816972.6,-11.7308452784,-16.0135,5856864.22,5.56,547.4282,2.36,-0.025427875531,28.7463102159,电网设备,2025-04-29,76.48,5.93,1462629000.0,743804137.0,51438737.0
bj837092,汉鑫科技,837092.0,-0.13,34600505.76,29.0151646302,-72.0944,-7832103.2,25.8,-172.3772,-2.0,-0.490340959927,20.5891519604,软件开发,2025-04-28,-64.89,6.21,2325505562.0,1196086749.0,31929705.0
bj837174,宏裕包材,837174.0,0.08,155448123.19,2.4142055964,-10.0828,6906621.37,34.46,-13.8025,1.43,0.442568880799,13.4412370708,塑料制品,2025-04-25,112.24,5.66,2740933356.0,2740933356.0,81333334.0
bj837212,智新电子,837212.0,0.08,99299809.66,-16.8989556743,-13.7713,8144927.4,957.5,154.0483,1.92,0.116416242224,11.5367105226,电子元件,2025-04-28,972.13,3.88,1602110000.0,775115118.0,51332127.0
bj837242,建邦科技,837242.0,0.28,174777278.9,22.5076447292,-18.6195,18687851.54,49.72,-39.4164,3.09,0.120836854716,27.7641118774,汽车服务,2025-04-24,22.18,3.46,2191930875.0,1222117493.0,36700225.0
bj837344,三元基因,837344.0,-0.1,45021673.04,-6.1116893478,-48.919,-12250556.92,-735.27,-218.7253,-1.99,0.005744804367,77.1510829443,生物制品,2025-04-29,-251.89,5.3,3257199400.0,3036615685.0,113560796.0
bj837403,康农种业,837403.0,-0.01,24298661.55,-29.1078955695,-91.4674,-887474.06,-108.72,-101.2147,-0.18,-1.689566918033,20.9941167315,农牧饲渔,2025-04-29,139.46,5.03,2423416741.0,1415213409.0,58024330.0
bj837592,华信永道,837592.0,-0.12,22329840.38,30.7612925574,-82.8869,-7694350.8,14.74,-118.6255,-1.99,-0.662552935157,30.0070377395,软件开发,2025-04-28,-76.63,10.28,3633351150.0,2232112078.0,49635581.0
bj837663,明阳科技,837663.0,0.2,85463130.31,43.272302957,-9.9427,19837078.81,18.53,1.6095,5.15,-0.061919275872,42.527314221,汽车零部件,2025-04-28,44.0,7.49,2805938235.0,1329152205.0,63262837.0
bj837748,路桥信息,837748.0,-0.09,27790277.44,4.8923646064,-81.4139,-6563169.97,4.4,-121.488,-2.07,-0.423267780036,27.5788062445,软件开发,2025-04-28,-71.29,13.72,3524668200.0,2863624120.0,62347575.0
bj837821,则成电子,837821.0,0.047,95195671.47,26.6826270294,-16.0769,4644976.69,29.8,-9.1682,0.89,0.0089799175,23.2979594634,电子元件,2025-04-23,177.5,7.79,4067839831.0,2141890607.0,72853422.0
bj838030,德众汽车,838030.0,0.01,573863961.46,-4.825620567,-20.4471,1509127.22,-30.46,57.7091,0.32,0.093212144625,8.7188239026,汽车服务,2025-04-25,-328.25,2.94,1348451195.0,848054269.0,112474041.0
bj838163,方大新材,838163.0,0.09,207674088.65,45.1527495133,10.2622,11815538.1,-13.24,34.5925,2.51,0.078572687242,14.1759769846,包装材料,2025-04-28,53.42,4.42,2105780018.0,1014086625.0,61985735.0
bj838171,邦德股份,838171.0,0.24,113770277.69,32.3732755377,18.663,29062236.17,25.81,29.9733,5.07,0.163658191037,40.9975644492,汽车零部件,2025-04-29,23.61,3.82,2223991000.0,984184077.0,57893181.0
bj838227,美登科技,838227.0,0.28,37250026.68,7.4025677898,-4.2735,11066474.32,7.38,4.8022,2.65,0.130487214411,64.4334921051,互联网服务,2025-04-28,59.11,5.85,2290928445.0,1036802506.0,17623704.0
bj838262,太湖雪,838262.0,0.1563,116121330.02,6.9165305763,-35.0112,8083785.13,9.41,-39.222,2.44,0.235976450791,43.7359199996,纺织服装,2025-04-22,47.36,5.38,1798351094.0,811444290.0,31185407.0
bj838275,驱动力,838275.0,0.01,14632361.9,-10.7419756138,-29.8565,1017254.46,-67.45,-78.2565,0.43,0.009385140509,27.473388353,农牧饲渔,2025-04-25,466.38,6.53,1504524544.0,1246086514.0,132000690.0
bj838402,硅烷科技,838402.0,-0.03,127429840.0,-39.3124184329,-11.5287,-12883053.31,-127.53,-20.2176,-0.78,0.034988594597,0.1941113243,化学原料,2025-04-29,-76.07,3.1,5026735398.0,5026735398.0,422060064.0
bj838670,恒进感应,838670.0,0.03,22692228.28,62.8385993394,-50.6033,4251222.72,2.95,-64.3238,0.94,0.045902797612,33.8223052196,专用设备,2025-04-25,174.58,6.01,2666600000.0,1313457710.0,66002900.0
bj838701,豪声电子,838701.0,0.09,176660869.21,7.7741065297,-19.2514,8528677.02,-93.36,-42.967,1.05,0.002230567041,14.2376266416,电子元件,2025-04-29,38.46,3.28,2658936000.0,1942016311.0,100207240.0
bj838810,春光药装,838810.0,0.04,45467443.92,323.0383681093,1101.2801,2979367.29,189.15,108.316,1.3,-0.320426797226,30.9985917942,专用设备,2025-04-28,120.27,6.15,1437541000.0,935489100.0,62407545.0
bj838837,华原股份,838837.0,0.11,152026103.82,12.2375343541,13.9817,16997869.64,24.77,-1.2894,3.17,0.060977505344,28.1724852337,汽车零部件,2025-04-25,34.16,4.81,2562428972.0,2310345722.0,136787787.0
bj838924,广脉科技,838924.0,0.07,81074423.27,10.8648443548,-39.971,7049851.7,0.94,65.6691,2.29,-0.006816154,23.1156398333,互联网服务,2025-04-25,94.42,8.5,2671682850.0,1539160134.0,61813660.0
bj838971,天马新材,838971.0,0.01,57700072.99,15.8169128862,-22.1947,971909.36,-86.98,-93.1424,0.21,0.185350882002,12.2274047924,非金属材料,2025-04-28,950.6,9.36,4084770638.0,3331267914.0,85702802.0
bj839167,同享科技,,,,,,,,,,,,,,-,-,-,-,
bj839273,一致魔芋,839273.0,0.31,152092618.5,35.0260559628,-15.7432,22701930.67,36.95,-7.9354,3.6,1.016637953603,26.0512114926,食品饮料,2025-04-28,46.91,6.13,3839640624.0,2521318604.0,67759167.0
bj839371,欧福蛋业,839371.0,0.08,226060780.09,-3.0754809149,-2.8271,17113290.34,-11.33,419.3423,3.06,0.12247737449,19.339357005,农牧饲渔,2025-04-25,26.23,3.77,2159232583.0,2035300082.0,193653671.0
bj839493,并行科技,839493.0,0.06,198273022.42,51.6795238148,-10.2486,3594034.82,43.77,-60.2467,1.02,-0.050810240406,25.3258115739,软件开发,2025-04-28,895.82,21.78,9099116228.0,6293241906.0,41296948.0
bj839680,广道数字,839680.0,-0.09,5597913.0,59.7574879032,108.8824,-6091309.86,14.63,16.7241,-8.89,-0.176276683547,53.3652797033,软件开发,2025-04-29,-15.46,12.62,637839048.0,446424635.0,46893344.0
bj839719,宁新新材,839719.0,-0.19,69995083.8,-24.9732623791,-13.9314,-17677357.28,-134.45,91.5333,-2.66,0.461251846533,17.1086593227,非金属材料,2025-04-28,-13.3,2.52,1418743416.0,1115471409.0,73193662.0
bj839725,惠丰钻石,839725.0,-0.03,39984190.35,-35.4182434615,-25.7417,-2869481.09,-233.01,5.842,-0.46,0.107683808491,16.1409405155,非金属材料,2025-04-29,-117.99,3.91,2377713750.0,1096125700.0,42077762.0
bj839729,永顺生物,839729.0,0.03,65456650.96,-1.5622534459,-4.6149,7916030.82,-5.47,-29.1944,1.19,0.062419805012,56.2521374528,生物制品,2025-04-28,66.32,4.03,2615959500.0,735215642.0,76825041.0
bj839790,联迪信息,839790.0,0.1,46880557.6,1.3262093925,-33.1346,8199868.8,5973.09,1554.4836,2.46,-0.128654333037,34.0213197038,软件开发,2025-04-28,171.2,10.57,3465862508.0,2385375767.0,54348958.0
bj839792,东和新材,839792.0,0.12,146756263.05,-12.020071762,-15.0182,19436103.24,14.58,208.7207,1.96,-0.079473927087,27.7328792068,非金属材料,2025-04-29,32.7,2.09,2092425600.0,1268535712.0,100358838.0
bj839946,华阳变速,839946.0,0.04,122456694.25,9.353738678,-21.1015,5468111.82,160.58,316.1778,2.45,-0.018977577768,7.5417805017,汽车零部件,2025-04-25,372.6,6.08,1353954143.0,1088887512.0,108563062.0
bj870199,倍益康,870199.0,-0.0239,50936993.54,1.5371483735,-43.9147,-1628764.91,-138.74,-123.1412,-0.31,-0.302610793748,34.4404139326,医疗器械,2025-04-28,-185.11,4.67,2409043626.0,1315816878.0,37201495.0
bj870204,沪江材料,870204.0,0.0571,73633043.65,-5.5463184573,0.3061,5383969.26,-47.67,87.9823,1.12,-0.093092180211,26.488070998,塑料制品,2025-04-28,89.68,3.91,1882927306.0,998239152.0,49986938.0
bj870299,灿能电力,870299.0,0.05,22519321.32,11.6437380692,-48.7577,4497030.86,27.51,-58.9332,1.62,-0.029669361787,59.1434041939,仪器仪表,2025-04-18,75.42,5.71,1571505773.0,786203641.0,45080484.0
bj870357,雅葆轩,870357.0,0.15,97027787.27,13.2426541932,-10.2706,12068392.62,114.99,-4.2024,3.19,-0.300757638861,19.5060377058,电子元件,2025-04-28,35.74,5.71,2092490400.0,1163166498.0,44514600.0
bj870436,大地电气,870436.0,-0.09,268281890.16,40.7353526852,3.4034,-8781306.69,-588.78,74.7336,-2.27,-0.286214262035,11.4663902329,汽车零部件,2025-04-28,-62.8,4.48,1708126080.0,1606736170.0,88868151.0
bj870508,丰安股份,870508.0,0.16,44659367.66,7.624697863,3.4755,10255808.2,6.69,59.2393,2.18,-0.197001758997,33.7345459181,通用设备,2025-04-22,38.12,3.06,1482556800.0,974227233.0,40899548.0
bj870656,海昇药业,870656.0,0.17,41982766.72,0.1722943689,-15.8968,13260903.85,-20.91,-23.8792,2.01,-0.013137704,42.4212339048,农药兽药,2025-04-25,29.41,2.69,1784000000.0,577592853.0,32376281.0
bj870726,鸿智科技,870726.0,0.12,101530303.07,3.6557226886,-30.552,7329160.62,3.4,-46.1217,2.64,0.074470154674,17.4017593031,家电行业,2025-04-25,54.26,6.25,1658549803.0,1505023254.0,80182379.0
bj870866,绿亨科技,870866.0,0.02,95519464.4,18.2388531942,-47.2918,3927823.36,-29.12,-77.374,0.5,-0.096538644184,50.1161973538,农药兽药,2025-04-28,49.87,2.16,1629061336.0,846232022.0,93609737.0
bj870976,视声智能,870976.0,0.21,61465939.55,27.556684752,-14.7183,15227404.5,53.1,31.0218,5.51,0.097787071937,55.7652941628,计算机设备,2025-04-25,34.75,7.19,1871750692.0,1163875048.0,44119600.0
bj871245,威博液压,871245.0,0.12,76876371.08,7.6705756085,-12.8034,5710609.8,-16.03,621.4275,1.67,0.316683876707,19.5675535651,工程机械,2025-04-28,72.38,4.49,1534581600.0,1173315307.0,37995962.0
bj871263,莱赛激光,871263.0,0.0036,45691127.39,24.6419305667,4.9611,289726.11,-88.42,103.1064,0.08,-0.054825046601,19.7337091139,仪器仪表,2025-04-25,766.26,5.23,1823095000.0,991086967.0,51889370.0
bj871396,常辅股份,871396.0,0.0978,46045706.31,-21.3131502896,-41.8266,5866191.21,-23.23,-54.291,1.77,0.790492348927,40.0585575033,通用设备,2025-04-22,76.83,6.24,2061402263.0,1455262067.0,50812223.0
bj871478,巨能股份,871478.0,0.02,36058736.98,-3.6091040152,-57.3957,1821654.96,127.09,-57.2703,0.68,0.379197425932,30.8794021992,专用设备,2025-04-25,291.65,7.88,2124589315.0,638940000.0,23000000.0
bj871553,凯腾精工,871553.0,-0.01,98071642.72,5.8037816436,-16.499,-2058810.82,-763.89,-148.8627,-0.6,-0.037853361385,27.5141107986,造纸印刷,2025-04-28,45.25,4.54,1590653392.0,1016947963.0,91865218.0
bj871634,新威凌,871634.0,0.05,173749213.42,15.577246973,-41.7499,3044223.96,-42.5,-43.6586,1.13,-0.597339172429,7.6680081468,有色金属,2025-04-28,110.72,7.19,1978077824.0,1237918540.0,39997368.0
bj871642,通易航天,871642.0,-0.01,32440844.8,14.411645317,-37.8713,-1472118.06,79.76,-112.7777,-0.59,-0.099304205975,30.3667421139,橡胶制品,2025-04-29,-113.25,6.66,1580971740.0,1533995640.0,100589878.0
bj871694,中裕科技,871694.0,0.31,184379049.33,48.7492968298,13.603,31089400.69,119.77,9.0348,3.71,-0.039061158231,50.7227783904,橡胶制品,2025-04-23,24.04,2.97,2529494315.0,1196691945.0,62490441.0
bj871753,天纺标,871753.0,0.04,41114179.92,20.9525566826,-38.8539,3160478.97,75.91,-59.2918,0.79,0.029049830594,46.904496861,专业服务,2025-04-29,81.63,5.27,2024526632.0,783704062.0,31512025.0
bj871857,泓禧科技,871857.0,0.04,105067356.76,-10.1008463799,-6.5222,2804302.92,-58.32,-5.3958,0.72,-0.032225713672,7.1945015589,电子元件,2025-04-25,302.57,4.97,1906424236.0,1906424236.0,74007152.0
bj871970,大禹生物,871970.0,-0.03,29472938.03,17.418743908,-11.404,-3239570.36,27.21,58.6018,-1.11,0.113257758772,20.0070509224,农牧饲渔,2025-04-28,-58.93,3.74,1063491820.0,674525095.0,70630900.0
bj871981,晶赛科技,871981.0,0.01,129577907.61,4.646654496,-5.3029,1023121.65,283.8,139.6686,0.2,0.617996706073,15.6440081368,电子元件,2025-04-25,523.47,5.64,2830080680.0,1380828962.0,37309618.0
bj872190,雷神科技,872190.0,0.0949,571203361.06,-8.7883183158,-39.7491,9494030.62,55.88,184.649,1.11,2.485105970249,9.2921940308,消费电子,2025-04-28,101.92,3.42,2922000029.0,2883284990.0,98675051.0
bj872351,华光源海,872351.0,0.12,480737927.55,16.4526344888,0.9604,10653640.22,199.6,-5.396,2.35,-1.253303288236,8.4147030392,物流行业,2025-04-25,58.67,4.83,2257228656.0,904077656.0,35260439.0
bj872374,云里物里,872374.0,0.05,53521859.09,-7.6118011781,33.7729,3921039.06,-53.7,688.1443,1.53,0.128408377046,40.0757098215,电子元件,2025-04-28,124.71,8.97,2285764720.0,956543970.0,34113551.0
bj872392,佳合科技,872392.0,0.09,156439591.85,106.5982919076,-17.2822,5195069.1,48.81,181.4053,1.55,0.219837330664,15.6247808697,包装材料,2025-04-28,121.4,7.54,2514765000.0,1200866700.0,36389900.0
bj872541,铁大科技,872541.0,0.1148,61611033.61,16.201449899,-49.6175,15695141.28,33.43,-51.8755,3.69,-0.050673277469,57.1599732654,交运设备,2025-04-25,43.42,4.91,2065537000.0,1360786715.0,90058684.0
bj872808,曙光数创,872808.0,-0.16,11669677.87,-1.3652398785,-96.4952,-31372508.98,-329.66,-147.5216,-4.43,-0.191350304743,-17.2097882424,通用设备,2025-04-29,-221.69,26.35,18078000090.0,17590188852.0,194603262.0
bj872895,花溪科技,872895.0,-0.05,3720033.16,-76.5012625093,-76.5603,-2954622.26,-246.28,-17.2962,-1.5,-0.10898650184,17.8203726012,专用设备,2025-04-29,-133.82,6.84,1323226840.0,672730829.0,28736900.0
bj872925,锦好医疗,872925.0,0.03,55628550.27,53.9548814332,-29.4374,3360866.95,287.3,-65.5775,0.93,-0.076634757528,41.6707437952,医疗器械,2025-04-29,203.04,8.43,3131048447.0,1758382685.0,55295053.0
